Price,FlightNumber,Date of Departure,Date of Arrival,Available seats,Arrival Airport code,Arrival Airport name,Departure Airport code,Departure Airport name,Flight Duration,Scraping date
174.99,TB 1111,2023-07-06T06:05,2023-07-06T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:41:20

199.99,TB 1111,2023-07-07T06:05,2023-07-07T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:41:20

199.99,TB 1113,2023-07-07T16:05,2023-07-07T18:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:41:20

224.99,TB 1111,2023-07-08T06:00,2023-07-08T08:45,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:41:20

244.99,TB 1111,2023-07-09T06:10,2023-07-09T08:55,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:41:20

179.99,TB 1113,2023-07-09T18:25,2023-07-09T21:10,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:41:20

229.99,TB 1111,2023-07-10T06:05,2023-07-10T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:41:20

174.99,TB 1111,2023-07-11T15:20,2023-07-11T18:05,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:41:20

159.99,TB 1331,2023-07-05T06:00,2023-07-05T08:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:41:28

199.99,TB 1331,2023-07-06T06:05,2023-07-06T08:50,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:41:28

254.99,TB 1331,2023-07-08T16:00,2023-07-08T18:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:41:28

169.99,TB 1331,2023-07-09T17:00,2023-07-09T19:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:41:28

164.99,TB 1331,2023-07-11T15:35,2023-07-11T18:20,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:41:28

219.99,TB 1011,2023-07-05T06:05,2023-07-05T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:41:36

219.99,TB 1011,2023-07-06T06:00,2023-07-06T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:41:36

219.99,TB 1011,2023-07-07T06:00,2023-07-07T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:41:36

219.99,TB 1013,2023-07-07T16:00,2023-07-07T19:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:41:36

259.99,TB 1011,2023-07-08T06:00,2023-07-08T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:41:36

259.99,TB 1011,2023-07-09T06:20,2023-07-09T09:25,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:41:36

229.99,TB 1013,2023-07-09T15:25,2023-07-09T18:30,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:41:36

229.99,TB 1011,2023-07-10T06:05,2023-07-10T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:41:36

219.99,TB 1011,2023-07-11T06:15,2023-07-11T09:20,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:41:36

179.99,TB 1411,2023-07-05T06:00,2023-07-05T08:35,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:41:44

164.99,TB 1413,2023-07-06T15:30,2023-07-06T18:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:41:44

244.99,TB 1411,2023-07-07T06:20,2023-07-07T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:41:44

254.99,TB 1411,2023-07-08T06:15,2023-07-08T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:41:44

189.99,TB 1413,2023-07-08T06:20,2023-07-08T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:41:44

254.99,TB 1411,2023-07-09T06:15,2023-07-09T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:41:44

259.99,TB 1411,2023-07-10T06:15,2023-07-10T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:41:44

179.99,TB 1413,2023-07-11T16:30,2023-07-11T19:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:41:44

319.99,TB 1751,2023-07-05T12:30,2023-07-05T16:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:41:52

289.99,TB 1753,2023-07-05T13:05,2023-07-05T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:41:52

309.99,TB 1753,2023-07-06T13:40,2023-07-06T17:40,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:41:52

349.99,TB 1751,2023-07-07T06:05,2023-07-07T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:41:52

339.99,TB 1753,2023-07-07T13:35,2023-07-07T17:35,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:41:52

389.99,TB 1751,2023-07-08T06:05,2023-07-08T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:41:52

349.99,TB 1753,2023-07-08T12:55,2023-07-08T16:55,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:41:52

339.99,TB 1753,2023-07-09T14:30,2023-07-09T18:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:41:52

429.99,TB 1751,2023-07-10T06:10,2023-07-10T10:10,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:41:52

309.99,TB 1753,2023-07-10T13:05,2023-07-10T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:41:52

309.99,TB 1753,2023-07-11T06:05,2023-07-11T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:41:52

339.99,TB 2161,2023-07-14T14:30,2023-07-14T20:35,10,CFU,Corfu,BRU,Brussel,5u 5m,2023-03-16 10:42:00

409.99,TB 2191,2023-07-16T06:40,2023-07-16T10:45,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:42:00

409.99,TB 2191,2023-07-17T06:00,2023-07-17T10:05,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:42:00

409.99,TB 2161,2023-07-18T06:00,2023-07-18T12:10,10,CFU,Corfu,BRU,Brussel,5u 10m,2023-03-16 10:42:00

299.99,TB 2251,2023-07-12T06:10,2023-07-12T11:00,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:42:08

349.99,TB 2251,2023-07-13T06:15,2023-07-13T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:42:08

279.99,TB 2251,2023-07-14T06:20,2023-07-14T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:42:08

349.99,TB 2251,2023-07-15T06:25,2023-07-15T11:15,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:42:08

279.99,TB 2253,2023-07-16T15:30,2023-07-16T20:20,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:42:08

379.99,TB 2251,2023-07-17T06:15,2023-07-17T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:42:08

379.99,TB 2251,2023-07-18T06:20,2023-07-18T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:42:08

279.99,TB 2333,2023-07-12T15:05,2023-07-12T21:25,10,RHO,Rhodos,BRU,Brussel,5u 20m,2023-03-16 10:42:16

409.99,TB 2341,2023-07-13T06:20,2023-07-13T11:20,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:42:16

279.99,TB 2341,2023-07-14T06:00,2023-07-14T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:42:16

279.99,TB 2341,2023-07-15T14:15,2023-07-15T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:42:16

279.99,TB 2341,2023-07-16T14:15,2023-07-16T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:42:16

379.99,TB 2341,2023-07-17T06:10,2023-07-17T11:10,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:42:16

379.99,TB 2341,2023-07-18T06:00,2023-07-18T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:42:16

254.99,TB 3511,2023-07-15T06:30,2023-07-15T09:15,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:42:25

229.99,TB 3511,2023-07-18T15:15,2023-07-18T18:00,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:42:25

249.99,TB 3581,2023-07-14T06:00,2023-07-14T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:42:33

359.99,TB 3581,2023-07-17T06:00,2023-07-17T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:42:33

369.99,TB 3581,2023-07-14T06:00,2023-07-14T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:42:41

359.99,TB 3581,2023-07-17T06:00,2023-07-17T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:42:41

229.99,TB 1941,2023-07-13T15:15,2023-07-13T17:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:42:49

229.99,TB 1941,2023-07-15T06:15,2023-07-15T08:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:42:49

229.99,TB 1941,2023-07-16T13:35,2023-07-16T15:50,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:42:49

174.99,TB 1111,2023-07-12T06:05,2023-07-12T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:42:57

189.99,TB 1113,2023-07-12T13:15,2023-07-12T16:00,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:42:57

189.99,TB 1111,2023-07-13T06:05,2023-07-13T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:42:57

199.99,TB 1111,2023-07-14T06:05,2023-07-14T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:42:57

204.99,TB 1113,2023-07-14T16:05,2023-07-14T18:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:42:57

244.99,TB 1111,2023-07-15T06:00,2023-07-15T08:45,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:42:57

244.99,TB 1111,2023-07-16T06:10,2023-07-16T08:55,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:42:57

189.99,TB 1113,2023-07-16T18:25,2023-07-16T21:10,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:42:57

259.99,TB 1111,2023-07-17T06:05,2023-07-17T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:42:57

189.99,TB 1111,2023-07-18T15:20,2023-07-18T18:05,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:42:57

169.99,TB 1331,2023-07-12T06:00,2023-07-12T08:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:43:06

219.99,TB 1331,2023-07-13T06:05,2023-07-13T08:50,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:43:06

254.99,TB 1331,2023-07-15T16:00,2023-07-15T18:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:43:06

169.99,TB 1331,2023-07-16T17:00,2023-07-16T19:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:43:06

159.99,TB 1331,2023-07-18T15:35,2023-07-18T18:20,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:43:06

219.99,TB 1011,2023-07-12T06:05,2023-07-12T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:43:14

219.99,TB 1011,2023-07-13T06:00,2023-07-13T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:43:14

214.99,TB 1011,2023-07-14T06:00,2023-07-14T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:43:14

219.99,TB 1013,2023-07-14T16:00,2023-07-14T19:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:43:14

259.99,TB 1011,2023-07-15T06:00,2023-07-15T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:43:14

229.99,TB 1011,2023-07-16T06:20,2023-07-16T09:25,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:43:14

204.99,TB 1013,2023-07-16T15:25,2023-07-16T18:30,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:43:14

239.99,TB 1011,2023-07-17T06:05,2023-07-17T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:43:14

219.99,TB 1011,2023-07-18T06:15,2023-07-18T09:20,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:43:14

219.99,TB 1411,2023-07-12T06:00,2023-07-12T08:35,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:43:22

174.99,TB 1413,2023-07-13T15:30,2023-07-13T18:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:43:22

244.99,TB 1411,2023-07-14T06:20,2023-07-14T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:43:22

214.99,TB 1411,2023-07-15T06:15,2023-07-15T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:43:22

204.99,TB 1413,2023-07-15T06:20,2023-07-15T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:43:22

209.99,TB 1411,2023-07-16T06:15,2023-07-16T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:43:22

254.99,TB 1411,2023-07-17T06:15,2023-07-17T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:43:22

189.99,TB 1413,2023-07-18T16:30,2023-07-18T19:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:43:22

299.99,TB 1751,2023-07-12T12:30,2023-07-12T16:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:43:30

294.99,TB 1753,2023-07-12T13:05,2023-07-12T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:43:30

289.99,TB 1753,2023-07-13T13:40,2023-07-13T17:40,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:43:30

369.99,TB 1751,2023-07-14T06:05,2023-07-14T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:43:30

339.99,TB 1753,2023-07-14T13:35,2023-07-14T17:35,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:43:30

489.99,TB 1751,2023-07-15T06:05,2023-07-15T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:43:30

359.99,TB 1753,2023-07-15T12:55,2023-07-15T16:55,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:43:30

349.99,TB 1753,2023-07-16T14:30,2023-07-16T18:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:43:30

429.99,TB 1751,2023-07-17T06:10,2023-07-17T10:10,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:43:30

309.99,TB 1753,2023-07-17T13:05,2023-07-17T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:43:30

319.99,TB 1753,2023-07-18T06:05,2023-07-18T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:43:30

409.99,TB 2161,2023-07-21T14:30,2023-07-21T20:35,10,CFU,Corfu,BRU,Brussel,5u 5m,2023-03-16 10:43:38

409.99,TB 2191,2023-07-23T06:40,2023-07-23T10:45,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:43:38

379.99,TB 2191,2023-07-24T06:00,2023-07-24T10:05,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:43:38

379.99,TB 2161,2023-07-25T06:00,2023-07-25T12:10,10,CFU,Corfu,BRU,Brussel,5u 10m,2023-03-16 10:43:38

269.99,TB 2251,2023-07-19T06:10,2023-07-19T11:00,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:43:46

309.99,TB 2251,2023-07-20T06:15,2023-07-20T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:43:46

369.99,TB 2251,2023-07-21T06:20,2023-07-21T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:43:46

329.99,TB 2251,2023-07-22T06:25,2023-07-22T11:15,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:43:46

259.99,TB 2253,2023-07-23T15:30,2023-07-23T20:20,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:43:46

379.99,TB 2251,2023-07-24T06:15,2023-07-24T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:43:46

379.99,TB 2251,2023-07-25T06:20,2023-07-25T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:43:46

259.99,TB 2333,2023-07-19T15:05,2023-07-19T21:25,10,RHO,Rhodos,BRU,Brussel,5u 20m,2023-03-16 10:43:54

359.99,TB 2341,2023-07-20T06:20,2023-07-20T11:20,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:43:54

379.99,TB 2341,2023-07-21T06:00,2023-07-21T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:43:54

259.99,TB 2341,2023-07-22T14:15,2023-07-22T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:43:54

259.99,TB 2341,2023-07-23T14:15,2023-07-23T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:43:54

379.99,TB 2341,2023-07-24T06:10,2023-07-24T11:10,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:43:54

379.99,TB 2341,2023-07-25T06:00,2023-07-25T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:43:54

259.99,TB 3511,2023-07-22T06:30,2023-07-22T09:15,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:44:02

259.99,TB 3511,2023-07-25T15:15,2023-07-25T18:00,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:44:02

309.99,TB 3581,2023-07-21T06:00,2023-07-21T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:44:10

249.99,TB 3581,2023-07-24T06:00,2023-07-24T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:44:10

359.99,TB 3581,2023-07-21T06:00,2023-07-21T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:44:18

339.99,TB 3581,2023-07-24T06:00,2023-07-24T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:44:18

229.99,TB 1941,2023-07-20T15:15,2023-07-20T17:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:44:26

229.99,TB 1941,2023-07-22T06:15,2023-07-22T08:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:44:26

274.99,TB 1941,2023-07-23T13:35,2023-07-23T15:50,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:44:26

184.99,TB 1111,2023-07-19T06:05,2023-07-19T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:44:35

184.99,TB 1113,2023-07-19T13:15,2023-07-19T16:00,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:44:35

199.99,TB 1111,2023-07-20T06:05,2023-07-20T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:44:35

244.99,TB 1111,2023-07-21T06:05,2023-07-21T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:44:35

209.99,TB 1113,2023-07-21T16:05,2023-07-21T18:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:44:35

224.99,TB 1111,2023-07-22T06:00,2023-07-22T08:45,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:44:35

224.99,TB 1111,2023-07-23T06:10,2023-07-23T08:55,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:44:35

179.99,TB 1113,2023-07-23T18:25,2023-07-23T21:10,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:44:35

259.99,TB 1111,2023-07-24T06:05,2023-07-24T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:44:35

184.99,TB 1111,2023-07-25T15:20,2023-07-25T18:05,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:44:35

149.99,TB 1331,2023-07-19T06:00,2023-07-19T08:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:44:43

219.99,TB 1331,2023-07-20T06:05,2023-07-20T08:50,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:44:43

209.99,TB 1331,2023-07-22T16:00,2023-07-22T18:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:44:43

159.99,TB 1331,2023-07-23T17:00,2023-07-23T19:45,5,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:44:43

164.99,TB 1331,2023-07-25T15:35,2023-07-25T18:20,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:44:43

194.99,TB 1011,2023-07-19T06:05,2023-07-19T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:44:51

204.99,TB 1011,2023-07-20T06:00,2023-07-20T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:44:51

259.99,TB 1011,2023-07-21T06:00,2023-07-21T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:44:51

259.99,TB 1013,2023-07-21T16:00,2023-07-21T19:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:44:51

259.99,TB 1011,2023-07-22T06:00,2023-07-22T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:44:51

224.99,TB 1011,2023-07-23T06:20,2023-07-23T09:25,8,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:44:51

194.99,TB 1013,2023-07-23T15:25,2023-07-23T18:30,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:44:51

259.99,TB 1011,2023-07-24T06:05,2023-07-24T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:44:51

214.99,TB 1011,2023-07-25T06:15,2023-07-25T09:20,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:44:51

219.99,TB 1411,2023-07-19T06:00,2023-07-19T08:35,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:44:59

169.99,TB 1413,2023-07-20T15:30,2023-07-20T18:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:44:59

279.99,TB 1411,2023-07-21T06:20,2023-07-21T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:44:59

204.99,TB 1411,2023-07-22T06:15,2023-07-22T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:44:59

204.99,TB 1413,2023-07-22T06:20,2023-07-22T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:44:59

249.99,TB 1411,2023-07-23T06:15,2023-07-23T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:44:59

219.99,TB 1411,2023-07-24T06:15,2023-07-24T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:44:59

179.99,TB 1413,2023-07-25T16:30,2023-07-25T19:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:44:59

309.99,TB 1751,2023-07-19T12:30,2023-07-19T16:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:45:07

294.99,TB 1753,2023-07-19T13:05,2023-07-19T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:45:07

309.99,TB 1753,2023-07-20T13:40,2023-07-20T17:40,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:45:07

469.99,TB 1751,2023-07-21T06:05,2023-07-21T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:45:07

329.99,TB 1753,2023-07-21T13:35,2023-07-21T17:35,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:45:07

469.99,TB 1751,2023-07-22T06:05,2023-07-22T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:45:07

329.99,TB 1753,2023-07-22T12:55,2023-07-22T16:55,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:45:07

329.99,TB 1753,2023-07-23T14:30,2023-07-23T18:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:45:07

429.99,TB 1751,2023-07-24T06:10,2023-07-24T10:10,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:45:07

309.99,TB 1753,2023-07-24T13:05,2023-07-24T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:45:07

349.99,TB 1753,2023-07-25T06:05,2023-07-25T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:45:07

274.99,TB 2161,2023-07-28T14:30,2023-07-28T20:35,10,CFU,Corfu,BRU,Brussel,5u 5m,2023-03-16 10:45:15

379.99,TB 2191,2023-07-30T06:40,2023-07-30T10:45,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:45:15

339.99,TB 2191,2023-07-31T06:00,2023-07-31T10:05,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:45:15

339.99,TB 2161,2023-08-01T06:00,2023-08-01T12:10,10,CFU,Corfu,BRU,Brussel,5u 10m,2023-03-16 10:45:15

379.99,TB 2251,2023-07-26T06:10,2023-07-26T11:00,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:45:23

284.99,TB 2251,2023-07-27T06:15,2023-07-27T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:45:23

349.99,TB 2251,2023-07-28T06:20,2023-07-28T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:45:23

379.99,TB 2251,2023-07-29T06:25,2023-07-29T11:15,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:45:23

